facility_id,drug_id,batch_no,quantity,expiry_date,last_counted_at,source
f_za_074,d_amlodipine,E26010,6644,2028-01-06,2026-08-17,simulated
f_za_074,d_amlodipine,B26011,3263,2028-02-27,2026-08-17,simulated
f_za_074,d_paracetamol,B26006,5012,2027-05-29,2026-08-17,simulated
f_za_074,d_paracetamol,E26005,1435,2027-07-10,2026-08-17,simulated
f_za_074,d_paracetamol,B26007,5433,2028-04-09,2026-08-17,simulated
f_za_075,d_al_fdc,B26008,1564,2027-01-22,2026-08-17,simulated
f_za_075,d_al_fdc,E26007,1095,2027-05-11,2026-08-17,simulated
f_za_075,d_asv,E26009,4,2027-04-02,2026-08-17,simulated
f_za_075,d_ors,E25001,845,2027-04-24,2026-08-17,simulated
f_za_075,d_ors,B26004,5012,2028-01-27,2026-08-17,simulated
f_za_075,d_ors,B26005,2856,2028-06-30,2026-08-17,simulated
f_za_075,d_amoxicillin,E26006,7525,2027-10-22,2026-08-17,simulated
f_za_075,d_ceftriaxone,B-OPEN,1675,2027-02-11,2026-08-17,simulated
f_za_075,d_ceftriaxone,B26005,911,2027-02-18,2026-08-17,simulated
f_za_075,d_salbutamol,E26008,122,2027-08-14,2026-08-17,simulated
f_za_075,d_oxytocin,E26008,52,2027-11-02,2026-08-17,simulated
f_za_075,d_magnesium_sulfate,B25005,42,2028-03-30,2026-08-17,simulated
f_za_075,d_magnesium_sulfate,B26008,60,2028-09-30,2026-08-17,simulated
f_za_075,d_iron_folic,B26007,24496,2028-06-07,2026-08-17,simulated
f_za_075,d_measles_rubella,B25003,17,2026-09-09,2026-08-17,simulated
f_za_075,d_measles_rubella,B26005,77,2027-07-07,2026-08-17,simulated
f_za_075,d_insulin,B26007,86,2027-06-27,2026-08-17,simulated
f_za_075,d_metformin,E26007,10095,2027-07-15,2026-08-17,simulated
f_za_075,d_amlodipine,E26006,20796,2028-01-29,2026-08-17,simulated
f_za_075,d_paracetamol,B26005,11632,2028-03-31,2026-08-17,simulated
f_za_075,d_paracetamol,B26006,8140,2028-09-01,2026-08-17,simulated
f_za_076,d_al_fdc,B26007,1559,2026-12-17,2026-08-17,simulated
f_za_076,d_al_fdc,B26006,2328,2027-08-20,2026-08-17,simulated
f_za_076,d_asv,B26007,11,2027-07-18,2026-08-17,simulated
f_za_076,d_ors,B26007,271,2027-04-24,2026-08-17,simulated
f_za_076,d_ors,B25005,427,2027-07-13,2026-08-17,simulated
f_za_076,d_ors,B26006,1349,2027-07-13,2026-08-17,simulated
f_za_076,d_ors,B26008,504,2028-08-22,2026-08-17,simulated
f_za_076,d_amoxicillin,B26011,7240,2027-08-26,2026-08-17,simulated
f_za_076,d_ceftriaxone,B25004,634,2027-01-10,2026-08-17,simulated
f_za_076,d_ceftriaxone,B26007,268,2027-01-15,2026-08-17,simulated
f_za_076,d_ceftriaxone,B26005,176,2027-03-07,2026-08-17,simulated
f_za_076,d_ceftriaxone,B26006,137,2027-07-28,2026-08-17,simulated
f_za_076,d_ceftriaxone,B26008,421,2027-09-22,2026-08-17,simulated
f_za_076,d_salbutamol,B25001,17,2026-09-26,2026-08-17,simulated
f_za_076,d_rhz_fdc,E26011,1950,2027-12-27,2026-08-17,simulated
f_za_076,d_magnesium_sulfate,B26005,8,2028-02-11,2026-08-17,simulated
f_za_076,d_magnesium_sulfate,B26006,39,2028-02-17,2026-08-17,simulated
f_za_076,d_iron_folic,B26006,10308,2027-06-02,2026-08-17,simulated
f_za_076,d_iron_folic,B26005,2813,2028-01-14,2026-08-17,simulated
f_za_076,d_measles_rubella,B26008,52,2026-11-25,2026-08-17,simulated
f_za_076,d_measles_rubella,B26007,44,2027-05-13,2026-08-17,simulated
f_za_076,d_insulin,B26008,56,2027-05-29,2026-08-17,simulated
f_za_076,d_metformin,B26007,368,2027-08-16,2026-08-17,simulated
f_za_076,d_metformin,B26006,11179,2028-04-26,2026-08-17,simulated
f_za_076,d_amlodipine,B26004,5928,2027-07-01,2026-08-17,simulated
f_za_076,d_amlodipine,B25003,42461,2028-01-20,2026-08-17,simulated
f_za_076,d_paracetamol,E26008,2377,2027-04-11,2026-08-17,simulated
f_za_076,d_paracetamol,B26009,1799,2028-03-27,2026-08-17,simulated
f_za_077,d_al_fdc,E26007,1805,2027-08-16,2026-08-17,simulated
f_za_077,d_al_fdc,B26008,73,2027-08-20,2026-08-17,simulated
f_za_077,d_asv,E26009,8,2027-08-21,2026-08-17,simulated
f_za_077,d_ors,B26006,787,2027-10-09,2026-08-17,simulated
f_za_077,d_ors,B26007,460,2028-10-07,2026-08-17,simulated
f_za_077,d_amoxicillin,B26008,12244,2027-08-09,2026-08-17,simulated
f_za_077,d_salbutamol,B26003,2,2026-12-01,2026-08-17,simulated
f_za_077,d_salbutamol,B25002,206,2026-12-24,2026-08-17,simulated
f_za_077,d_salbutamol,B26004,63,2027-04-19,2026-08-17,simulated
f_za_077,d_rhz_fdc,B26005,1182,2027-04-25,2026-08-17,simulated
f_za_077,d_rhz_fdc,B25004,2173,2027-04-27,2026-08-17,simulated
f_za_077,d_rhz_fdc,B26006,5922,2027-08-29,2026-08-17,simulated
f_za_077,d_oxytocin,B26004,37,2026-12-02,2026-08-17,simulated
f_za_077,d_oxytocin,B26005,146,2028-01-27,2026-08-17,simulated
f_za_077,d_magnesium_sulfate,B25001,22,2027-07-30,2026-08-17,simulated
f_za_077,d_magnesium_sulfate,B26007,36,2028-02-29,2026-08-17,simulated
f_za_077,d_magnesium_sulfate,B26006,25,2028-08-10,2026-08-17,simulated
f_za_077,d_magnesium_sulfate,B26008,51,2028-09-05,2026-08-17,simulated
f_za_077,d_iron_folic,B26006,24951,2028-01-29,2026-08-17,simulated
f_za_077,d_measles_rubella,B26008,61,2026-11-28,2026-08-17,simulated
f_za_077,d_measles_rubella,B26009,24,2027-01-13,2026-08-17,simulated
f_za_077,d_measles_rubella,B26007,11,2027-05-14,2026-08-17,simulated
f_za_077,d_insulin,B26005,7,2027-10-18,2026-08-17,simulated
f_za_077,d_metformin,B26010,1487,2028-05-20,2026-08-17,simulated
f_za_077,d_metformin,E26009,12336,2028-09-06,2026-08-17,simulated
f_za_077,d_amlodipine,B26004,32778,2027-05-14,2026-08-17,simulated
f_za_077,d_amlodipine,B26003,4099,2027-08-13,2026-08-17,simulated
f_za_077,d_paracetamol,B26006,17901,2027-10-01,2026-08-17,simulated
f_za_077,d_paracetamol,B26005,6552,2028-05-22,2026-08-17,simulated
f_za_079,d_al_fdc,B26002,74437,2026-11-22,2026-08-17,simulated
f_za_079,d_al_fdc,B26003,80259,2027-03-19,2026-08-17,simulated
f_za_079,d_asv,B26009,40,2027-05-30,2026-08-17,simulated
f_za_079,d_asv,B26008,136,2027-09-30,2026-08-17,simulated
f_za_079,d_ors,B26005,5146,2027-12-30,2026-08-17,simulated
f_za_079,d_ceftriaxone,B26006,13160,2028-01-22,2026-08-17,simulated
f_za_079,d_rhz_fdc,B26009,19903,2027-12-01,2026-08-17,simulated
f_za_079,d_magnesium_sulfate,B26010,59,2027-12-31,2026-08-17,simulated
f_za_079,d_measles_rubella,E26008,49,2027-01-27,2026-08-17,simulated
f_za_079,d_measles_rubella,B26009,244,2027-03-08,2026-08-17,simulated
f_za_079,d_insulin,B26009,332,2027-04-18,2026-08-17,simulated
f_za_079,d_insulin,B26007,139,2027-09-09,2026-08-17,simulated
f_za_079,d_metformin,B26009,170470,2028-01-25,2026-08-17,simulated
f_za_079,d_metformin,B26008,28198,2028-08-17,2026-08-17,simulated
f_za_079,d_amlodipine,B26006,367352,2028-02-15,2026-08-17,simulated
f_za_079,d_paracetamol,E26006,55508,2028-03-28,2026-08-17,simulated
f_za_079,d_paracetamol,B26007,209269,2028-12-09,2026-08-17,simulated
f_za_080,d_al_fdc,B26008,5324,2026-09-29,2026-08-17,simulated
f_za_080,d_al_fdc,B26009,5353,2027-06-15,2026-08-17,simulated
f_za_080,d_asv,B26006,139,2027-05-10,2026-08-17,simulated
f_za_080,d_asv,B26005,29,2027-08-10,2026-08-17,simulated
f_za_080,d_ors,B-OPEN,31719,2027-11-07,2026-08-17,simulated
f_za_080,d_ors,B26006,20141,2028-02-29,2026-08-17,simulated
f_za_080,d_ors,B26007,7722,2028-05-15,2026-08-17,simulated
f_za_080,d_ceftriaxone,E26006,1804,2027-03-31,2026-08-17,simulated
f_za_080,d_rhz_fdc,B26008,9520,2027-10-12,2026-08-17,simulated
f_za_080,d_magnesium_sulfate,B26004,681,2028-10-03,2026-08-17,simulated
f_za_080,d_iron_folic,E26008,89888,2028-03-13,2026-08-17,simulated
f_za_080,d_measles_rubella,B26005,260,2027-06-02,2026-08-17,simulated
f_za_080,d_measles_rubella,B26006,338,2027-07-18,2026-08-17,simulated
f_za_080,d_amlodipine,E26007,98759,2027-10-12,2026-08-17,simulated
f_za_080,d_paracetamol,B26005,124773,2027-10-06,2026-08-17,simulated
f_za_080,d_paracetamol,B26006,49457,2028-01-21,2026-08-17,simulated
f_za_081,d_al_fdc,B26006,4315,2026-10-27,2026-08-17,simulated
f_za_081,d_al_fdc,B26007,12939,2027-04-24,2026-08-17,simulated
f_za_081,d_al_fdc,B26008,12656,2027-11-16,2026-08-17,simulated
f_za_081,d_asv,B26007,38,2027-06-14,2026-08-17,simulated
f_za_081,d_ors,B26007,3498,2027-12-09,2026-08-17,simulated
f_za_081,d_amoxicillin,E26008,44412,2028-01-07,2026-08-17,simulated
f_za_081,d_ceftriaxone,B26006,1031,2026-11-28,2026-08-17,simulated
f_za_081,d_rhz_fdc,E26010,8547,2027-03-21,2026-08-17,simulated
f_za_081,d_oxytocin,B26005,84,2026-11-16,2026-08-17,simulated
f_za_081,d_oxytocin,B26006,891,2027-01-02,2026-08-17,simulated
f_za_081,d_oxytocin,B25002,531,2027-01-17,2026-08-17,simulated
f_za_081,d_magnesium_sulfate,B26006,330,2027-11-04,2026-08-17,simulated
f_za_081,d_magnesium_sulfate,B26005,333,2028-01-04,2026-08-17,simulated
f_za_081,d_iron_folic,B26004,98729,2027-05-02,2026-08-17,simulated
f_za_081,d_iron_folic,B25002,25508,2027-10-05,2026-08-17,simulated
f_za_081,d_measles_rubella,E26006,6,2027-07-07,2026-08-17,simulated
f_za_081,d_insulin,B26007,277,2026-08-29,2026-08-17,simulated
f_za_081,d_insulin,B26008,539,2026-10-26,2026-08-17,simulated
f_za_081,d_insulin,B25005,464,2027-03-15,2026-08-17,simulated
f_za_081,d_insulin,B26009,420,2028-01-20,2026-08-17,simulated
f_za_081,d_metformin,E26007,33010,2028-05-04,2026-08-17,simulated
f_za_081,d_metformin,B26008,77448,2028-10-09,2026-08-17,simulated
f_za_081,d_amlodipine,B26007,96046,2027-11-03,2026-08-17,simulated
f_za_081,d_amlodipine,B26008,94135,2028-05-23,2026-08-17,simulated
f_za_081,d_paracetamol,B26005,2693,2027-01-26,2026-08-17,simulated
f_za_082,d_al_fdc,B26008,2064,2027-03-28,2026-08-17,simulated
f_za_082,d_al_fdc,B26007,800,2027-08-20,2026-08-17,simulated
f_za_082,d_asv,E26009,7,2027-05-29,2026-08-17,simulated
f_za_082,d_ors,B26005,2295,2027-01-07,2026-08-17,simulated
f_za_082,d_ors,B25004,408,2027-01-15,2026-08-17,simulated
f_za_082,d_ceftriaxone,B26006,68,2027-04-04,2026-08-17,simulated
f_za_082,d_rhz_fdc,B26005,321,2027-04-07,2026-08-17,simulated
f_za_082,d_oxytocin,B26008,136,2027-12-10,2026-08-17,simulated
f_za_082,d_magnesium_sulfate,B25001,18,2027-09-12,2026-08-17,simulated
f_za_082,d_magnesium_sulfate,B26003,126,2028-01-12,2026-08-17,simulated
f_za_082,d_iron_folic,B26006,12627,2027-10-16,2026-08-17,simulated
f_za_082,d_iron_folic,B26005,12201,2028-07-20,2026-08-17,simulated
f_za_082,d_measles_rubella,B25006,8,2026-11-24,2026-08-17,simulated
f_za_082,d_measles_rubella,B26008,84,2026-12-24,2026-08-17,simulated
f_za_082,d_insulin,B26004,159,2027-05-01,2026-08-17,simulated
f_za_082,d_amlodipine,E26009,8972,2028-09-17,2026-08-17,simulated
f_za_082,d_paracetamol,E26006,3443,2028-02-13,2026-08-17,simulated
f_za_083,d_al_fdc,B26008,1976,2027-01-06,2026-08-17,simulated
f_za_083,d_al_fdc,E26006,14,2027-07-05,2026-08-17,simulated
f_za_083,d_asv,B26006,4,2027-01-29,2026-08-17,simulated
f_za_083,d_asv,B26007,26,2027-04-02,2026-08-17,simulated
f_za_083,d_asv,E26005,2,2027-05-25,2026-08-17,simulated
f_za_083,d_ors,B26006,184,2027-09-21,2026-08-17,simulated
f_za_083,d_ors,B26005,2798,2027-10-19,2026-08-17,simulated
f_za_083,d_ors,B-OPEN,2256,2028-02-12,2026-08-17,simulated
f_za_083,d_amoxicillin,B26009,328,2027-09-21,2026-08-17,simulated
f_za_083,d_ceftriaxone,B25003,451,2027-06-25,2026-08-17,simulated
f_za_083,d_ceftriaxone,B26004,734,2027-10-29,2026-08-17,simulated
f_za_083,d_salbutamol,B-OPEN,303,2026-09-15,2026-08-17,simulated
f_za_083,d_salbutamol,B26004,86,2026-12-30,2026-08-17,simulated
f_za_083,d_salbutamol,B25002,267,2027-05-01,2026-08-17,simulated
f_za_083,d_rhz_fdc,E26009,1509,2028-02-28,2026-08-17,simulated
f_za_083,d_magnesium_sulfate,B26008,2,2028-11-08,2026-08-17,simulated
f_za_083,d_iron_folic,B26009,1833,2027-03-06,2026-08-17,simulated
f_za_083,d_iron_folic,E26008,2352,2028-07-14,2026-08-17,simulated
f_za_083,d_measles_rubella,B26009,21,2027-06-13,2026-08-17,simulated
f_za_083,d_insulin,B26003,49,2027-01-31,2026-08-17,simulated
f_za_083,d_insulin,B26004,191,2027-09-19,2026-08-17,simulated
f_za_083,d_metformin,B26005,21551,2027-10-27,2026-08-17,simulated
f_za_083,d_metformin,B25004,21620,2028-04-16,2026-08-17,simulated
f_za_083,d_amlodipine,E26011,5143,2028-03-17,2026-08-17,simulated
f_za_083,d_paracetamol,E26005,2122,2027-03-19,2026-08-17,simulated
f_za_083,d_paracetamol,B26006,6380,2027-06-29,2026-08-17,simulated
f_za_084,d_al_fdc,E26005,211,2027-04-13,2026-08-17,simulated
f_za_084,d_asv,B26005,19,2027-02-12,2026-08-17,simulated
f_za_084,d_asv,E26004,4,2027-03-11,2026-08-17,simulated
f_za_084,d_amoxicillin,E26010,8118,2027-10-03,2026-08-17,simulated
f_za_084,d_ceftriaxone,B-OPEN,75,2026-11-10,2026-08-17,simulated
f_za_084,d_ceftriaxone,B25002,3095,2026-12-08,2026-08-17,simulated
f_za_084,d_ceftriaxone,B26003,5340,2027-04-17,2026-08-17,simulated
f_za_084,d_salbutamol,B26004,55,2027-06-22,2026-08-17,simulated
f_za_084,d_rhz_fdc,B26005,2224,2027-10-15,2026-08-17,simulated
f_za_084,d_oxytocin,B26007,235,2027-02-12,2026-08-17,simulated
f_za_084,d_oxytocin,B25004,1,2027-03-25,2026-08-17,simulated
f_za_084,d_oxytocin,B26005,248,2027-04-23,2026-08-17,simulated
f_za_084,d_magnesium_sulfate,E26007,77,2027-09-24,2026-08-17,simulated
f_za_084,d_iron_folic,B26007,5895,2028-06-22,2026-08-17,simulated
f_za_084,d_measles_rubella,B26009,42,2026-11-26,2026-08-17,simulated
f_za_084,d_measles_rubella,B26007,43,2027-01-30,2026-08-17,simulated
f_za_084,d_measles_rubella,B26006,39,2027-03-10,2026-08-17,simulated
f_za_084,d_measles_rubella,B26008,92,2027-05-10,2026-08-17,simulated
f_za_084,d_insulin,B26007,191,2027-05-23,2026-08-17,simulated
f_za_084,d_metformin,B26008,12765,2027-07-24,2026-08-17,simulated
f_za_084,d_amlodipine,B26009,48993,2028-01-27,2026-08-17,simulated
f_za_084,d_paracetamol,B26005,19550,2027-01-27,2026-08-17,simulated
f_za_084,d_paracetamol,E26004,715,2027-05-14,2026-08-17,simulated
f_za_084,d_paracetamol,B26006,15001,2028-09-08,2026-08-17,simulated
f_za_085,d_al_fdc,E26007,968,2027-09-03,2026-08-17,simulated
f_za_085,d_asv,E26009,4,2027-07-25,2026-08-17,simulated
f_za_085,d_ors,B26007,198,2028-04-22,2026-08-17,simulated
f_za_085,d_ors,E26006,511,2028-04-23,2026-08-17,simulated
f_za_085,d_amoxicillin,B26007,41065,2027-01-29,2026-08-17,simulated
f_za_085,d_ceftriaxone,B26007,411,2027-09-04,2026-08-17,simulated
f_za_085,d_salbutamol,B26004,61,2027-02-18,2026-08-17,simulated
f_za_085,d_rhz_fdc,B26005,4394,2027-06-19,2026-08-17,simulated
f_za_085,d_oxytocin,B26007,16,2027-08-29,2026-08-17,simulated
f_za_085,d_magnesium_sulfate,B26004,61,2027-11-14,2026-08-17,simulated
f_za_085,d_magnesium_sulfate,B26003,109,2028-02-27,2026-08-17,simulated
f_za_085,d_iron_folic,B26004,21080,2028-01-24,2026-08-17,simulated
f_za_085,d_measles_rubella,E26006,57,2027-01-07,2026-08-17,simulated
f_za_085,d_measles_rubella,B26007,16,2027-10-07,2026-08-17,simulated
f_za_085,d_insulin,B26009,86,2027-02-25,2026-08-17,simulated
f_za_085,d_metformin,B26008,12492,2028-03-17,2026-08-17,simulated
f_za_085,d_metformin,B26007,11422,2028-08-24,2026-08-17,simulated
f_za_085,d_amlodipine,B26006,6433,2027-10-20,2026-08-17,simulated
f_za_085,d_paracetamol,B26009,3049,2027-07-28,2026-08-17,simulated
f_za_085,d_paracetamol,B26008,12481,2027-11-05,2026-08-17,simulated
f_za_085,d_paracetamol,E26007,1290,2028-03-23,2026-08-17,simulated
f_za_086,d_al_fdc,B26007,1272,2027-10-17,2026-08-17,simulated
f_za_086,d_ors,B26006,324,2027-01-04,2026-08-17,simulated
f_za_086,d_ors,E26005,1147,2027-05-29,2026-08-17,simulated
f_za_086,d_ors,B26008,336,2027-10-15,2026-08-17,simulated
f_za_086,d_ors,B26009,581,2028-03-09,2026-08-17,simulated
f_za_086,d_ors,B26007,1163,2028-05-09,2026-08-17,simulated
f_za_086,d_ceftriaxone,B25002,668,2026-09-19,2026-08-17,simulated
f_za_086,d_ceftriaxone,B-OPEN,2228,2026-12-28,2026-08-17,simulated
f_za_086,d_ceftriaxone,B25003,340,2027-04-20,2026-08-17,simulated
f_za_086,d_ceftriaxone,B26005,476,2027-05-09,2026-08-17,simulated
f_za_086,d_salbutamol,B26007,24,2027-08-15,2026-08-17,simulated
f_za_086,d_rhz_fdc,E26009,822,2028-02-07,2026-08-17,simulated
f_za_086,d_oxytocin,B26005,56,2027-03-28,2026-08-17,simulated
f_za_086,d_magnesium_sulfate,B25001,37,2027-08-26,2026-08-17,simulated
f_za_086,d_magnesium_sulfate,B26008,63,2028-02-02,2026-08-17,simulated
f_za_086,d_magnesium_sulfate,B26007,30,2028-02-06,2026-08-17,simulated
f_za_086,d_iron_folic,B26005,15083,2027-09-26,2026-08-17,simulated
f_za_086,d_measles_rubella,B26005,18,2026-12-25,2026-08-17,simulated
f_za_086,d_measles_rubella,B26006,70,2027-06-18,2026-08-17,simulated
f_za_086,d_insulin,B25006,11,2027-05-14,2026-08-17,simulated
f_za_086,d_insulin,B26007,108,2027-05-17,2026-08-17,simulated
f_za_086,d_insulin,B26008,97,2027-11-01,2026-08-17,simulated
f_za_086,d_metformin,B26006,18769,2027-04-04,2026-08-17,simulated
f_za_086,d_metformin,B26005,5818,2028-06-06,2026-08-17,simulated
f_za_086,d_paracetamol,E26008,2105,2027-12-01,2026-08-17,simulated
f_za_087,d_al_fdc,B26005,2945,2027-02-02,2026-08-17,simulated
f_za_087,d_al_fdc,B26006,1587,2027-09-05,2026-08-17,simulated
f_za_087,d_asv,E26011,4,2027-08-12,2026-08-17,simulated
f_za_087,d_ors,E26006,824,2027-12-02,2026-08-17,simulated
f_za_087,d_ors,B26008,584,2028-10-15,2026-08-17,simulated
f_za_087,d_salbutamol,B25004,26,2027-03-25,2026-08-17,simulated
f_za_087,d_salbutamol,B26006,57,2027-08-18,2026-08-17,simulated
f_za_087,d_salbutamol,B26009,130,2027-08-30,2026-08-17,simulated
f_za_087,d_salbutamol,B26008,160,2027-09-02,2026-08-17,simulated
f_za_087,d_salbutamol,B26007,51,2027-10-21,2026-08-17,simulated
f_za_087,d_rhz_fdc,B26008,1233,2028-01-04,2026-08-17,simulated
f_za_087,d_oxytocin,B26004,133,2027-11-08,2026-08-17,simulated
f_za_087,d_oxytocin,B26005,140,2027-11-13,2026-08-17,simulated
f_za_087,d_magnesium_sulfate,B26005,26,2027-03-24,2026-08-17,simulated
f_za_087,d_magnesium_sulfate,E25002,19,2028-01-05,2026-08-17,simulated
f_za_087,d_iron_folic,E26011,14459,2027-08-13,2026-08-17,simulated
f_za_087,d_measles_rubella,B26008,26,2027-01-29,2026-08-17,simulated
f_za_087,d_measles_rubella,E26007,20,2027-03-22,2026-08-17,simulated
f_za_087,d_insulin,B25003,22,2027-01-04,2026-08-17,simulated
f_za_087,d_insulin,B26006,171,2027-02-05,2026-08-17,simulated
f_za_087,d_insulin,B26007,61,2027-07-24,2026-08-17,simulated
f_za_087,d_metformin,B26005,22830,2027-04-10,2026-08-17,simulated
f_za_087,d_metformin,B25003,26684,2027-05-28,2026-08-17,simulated
f_za_087,d_metformin,B25002,27413,2027-08-28,2026-08-17,simulated
f_za_087,d_metformin,B26004,43054,2028-07-23,2026-08-17,simulated
f_za_087,d_amlodipine,B26006,10037,2028-06-20,2026-08-17,simulated
f_za_087,d_paracetamol,B25001,11461,2027-03-16,2026-08-17,simulated
f_za_087,d_paracetamol,B26006,23756,2028-02-07,2026-08-17,simulated
f_za_088,d_al_fdc,E26004,625,2027-01-12,2026-08-17,simulated
f_za_088,d_al_fdc,B26005,3867,2027-02-22,2026-08-17,simulated
f_za_088,d_asv,B26008,3,2028-01-02,2026-08-17,simulated
f_za_088,d_asv,B26009,5,2028-01-21,2026-08-17,simulated
f_za_088,d_ors,B26006,1031,2027-11-08,2026-08-17,simulated
f_za_088,d_ors,B26007,1907,2028-05-01,2026-08-17,simulated
f_za_088,d_salbutamol,E26008,81,2027-12-28,2026-08-17,simulated
f_za_088,d_rhz_fdc,E26008,1589,2027-08-02,2026-08-17,simulated
f_za_088,d_oxytocin,B26005,252,2027-03-25,2026-08-17,simulated
f_za_088,d_oxytocin,E26004,104,2027-06-18,2026-08-17,simulated
f_za_088,d_magnesium_sulfate,B26005,13,2027-05-29,2026-08-17,simulated
f_za_088,d_magnesium_sulfate,B26004,51,2027-11-03,2026-08-17,simulated
f_za_088,d_iron_folic,B26006,2729,2027-10-28,2026-08-17,simulated
f_za_088,d_measles_rubella,E26010,27,2027-04-29,2026-08-17,simulated
f_za_088,d_measles_rubella,B26012,24,2027-08-01,2026-08-17,simulated
f_za_088,d_insulin,B26005,3,2026-11-25,2026-08-17,simulated
f_za_088,d_metformin,B26009,6054,2027-06-12,2026-08-17,simulated
f_za_088,d_amlodipine,E26009,13718,2028-09-11,2026-08-17,simulated
f_za_088,d_paracetamol,B26007,5337,2027-07-12,2026-08-17,simulated
f_za_088,d_paracetamol,B26008,11712,2027-12-23,2026-08-17,simulated
f_za_090,d_al_fdc,B26005,73237,2027-03-11,2026-08-17,simulated
f_za_090,d_asv,E26008,65,2027-08-01,2026-08-17,simulated
f_za_090,d_ors,B26008,5414,2027-06-09,2026-08-17,simulated
f_za_090,d_amoxicillin,E26008,87305,2028-02-07,2026-08-17,simulated
f_za_090,d_salbutamol,E26010,1454,2027-06-06,2026-08-17,simulated
f_za_090,d_rhz_fdc,E26006,25532,2027-07-09,2026-08-17,simulated
f_za_090,d_oxytocin,E26009,537,2027-04-07,2026-08-17,simulated
f_za_090,d_magnesium_sulfate,B26006,772,2028-09-11,2026-08-17,simulated
f_za_090,d_iron_folic,B-OPEN,199140,2027-04-05,2026-08-17,simulated
f_za_090,d_iron_folic,B26004,754252,2028-04-10,2026-08-17,simulated
f_za_090,d_measles_rubella,B26005,969,2026-10-04,2026-08-17,simulated
f_za_090,d_measles_rubella,B26006,3555,2026-11-22,2026-08-17,simulated
f_za_090,d_insulin,B26009,736,2027-03-22,2026-08-17,simulated
f_za_090,d_metformin,B26005,587555,2027-12-05,2026-08-17,simulated
f_za_090,d_metformin,B25003,107979,2028-01-16,2026-08-17,simulated
f_za_090,d_amlodipine,B26003,1612825,2027-09-04,2026-08-17,simulated
f_za_090,d_amlodipine,B26004,1332092,2028-04-10,2026-08-17,simulated
f_za_090,d_paracetamol,B26005,101042,2028-05-24,2026-08-17,simulated
f_za_091,d_al_fdc,B26006,14005,2027-07-01,2026-08-17,simulated
f_za_091,d_al_fdc,B26007,12213,2027-07-12,2026-08-17,simulated
f_za_091,d_asv,B26007,93,2027-10-25,2026-08-17,simulated
f_za_091,d_ors,B26009,5282,2028-01-08,2026-08-17,simulated
f_za_091,d_amoxicillin,E26010,8513,2027-04-29,2026-08-17,simulated
f_za_091,d_salbutamol,E26008,583,2027-12-26,2026-08-17,simulated
f_za_091,d_rhz_fdc,B26005,8922,2027-11-05,2026-08-17,simulated
f_za_091,d_rhz_fdc,B26006,33113,2027-12-16,2026-08-17,simulated
f_za_091,d_oxytocin,B25001,139,2026-11-26,2026-08-17,simulated
f_za_091,d_oxytocin,B26006,1566,2028-01-03,2026-08-17,simulated
f_za_091,d_magnesium_sulfate,B25003,228,2027-10-23,2026-08-17,simulated
f_za_091,d_magnesium_sulfate,B26005,438,2028-02-03,2026-08-17,simulated
f_za_091,d_magnesium_sulfate,B26006,531,2028-09-25,2026-08-17,simulated
f_za_091,d_iron_folic,B26008,80455,2027-12-01,2026-08-17,simulated
f_za_091,d_iron_folic,B26007,2864,2028-01-15,2026-08-17,simulated
f_za_091,d_measles_rubella,B26007,231,2026-11-11,2026-08-17,simulated
f_za_091,d_insulin,B26009,866,2027-03-20,2026-08-17,simulated
f_za_091,d_insulin,B25004,617,2027-04-18,2026-08-17,simulated
f_za_091,d_amlodipine,B25004,8871,2028-03-24,2026-08-17,simulated
f_za_091,d_amlodipine,B26006,238715,2028-03-27,2026-08-17,simulated
f_za_091,d_paracetamol,E26010,40909,2028-01-10,2026-08-17,simulated
f_za_092,d_al_fdc,B26008,14294,2027-04-21,2026-08-17,simulated
f_za_092,d_amoxicillin,B26005,36326,2027-05-23,2026-08-17,simulated
f_za_092,d_salbutamol,B26007,1697,2027-02-17,2026-08-17,simulated
f_za_092,d_rhz_fdc,B26004,14878,2027-06-17,2026-08-17,simulated
f_za_092,d_oxytocin,B26008,44,2027-02-06,2026-08-17,simulated
f_za_092,d_oxytocin,B25005,536,2027-03-25,2026-08-17,simulated
f_za_092,d_oxytocin,B26009,755,2028-03-04,2026-08-17,simulated
f_za_092,d_magnesium_sulfate,B25003,62,2027-07-01,2026-08-17,simulated
f_za_092,d_magnesium_sulfate,B26005,442,2027-07-11,2026-08-17,simulated
f_za_092,d_magnesium_sulfate,B25002,578,2027-10-12,2026-08-17,simulated
f_za_092,d_measles_rubella,E26005,163,2027-04-26,2026-08-17,simulated
f_za_092,d_measles_rubella,B26006,800,2027-06-07,2026-08-17,simulated
f_za_092,d_insulin,B26008,294,2027-10-04,2026-08-17,simulated
f_za_092,d_metformin,E26008,54785,2028-11-26,2026-08-17,simulated
f_za_092,d_amlodipine,B26009,30189,2027-07-23,2026-08-17,simulated
f_za_092,d_amlodipine,E26008,10379,2027-12-23,2026-08-17,simulated
f_za_092,d_paracetamol,B26006,46894,2027-04-22,2026-08-17,simulated
f_za_093,d_al_fdc,B26007,1799,2026-12-07,2026-08-17,simulated
f_za_093,d_al_fdc,B26008,614,2027-04-04,2026-08-17,simulated
f_za_093,d_al_fdc,E26006,589,2027-07-11,2026-08-17,simulated
f_za_093,d_ors,B26003,2385,2026-11-04,2026-08-17,simulated
